collection_name,timestamp,target_name,target_type,metric_name,metric_column,value
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionWaiters.active,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionWaitFailures.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionWaitSuccesses.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionWaits.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionWait.percentage,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionWaitSuccesses.percentage,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionCreated.time,0
deployment_work_manager_metrics,2025-12-25T14:45:26.780+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_work_manager,wmPending.active,0
deployment_work_manager_metrics,2025-12-25T14:45:26.780+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_work_manager,wmProcessed.throughput,0
deployment_work_manager_metrics,2025-12-25T14:45:26.780+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_work_manager,wmStuck.active,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionInUse.active,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionCreated.throughput,0.067
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionPoolSize.active,4
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionRequests.throughput,6.8
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionSuccess.percentage,100
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionAvailable.active,4
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,stmtCacheAdded.throughput,2.467
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,stmtCacheSize.active,12
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,stmtCacheSatisfied.throughput,2.467
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,stmtCacheNotSatisfied.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,stmtCacheSatisfied.percentage,100
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionWaiters.active,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionWaitSuccesses.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionWaits.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionWaitSuccesses.percentage,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_datasource,connectionWait.percentage,0
db_inst_cpu_usage,2025-12-25T14:45:29.282+05:30,mitestdb,oracle_database,db_inst_cpu_usage,max_tot_cpu_usage_ps,62.1221160323089
db_inst_cpu_usage,2025-12-25T14:45:29.282+05:30,mitestdb,oracle_database,db_inst_cpu_usage,avg_tot_cpu_usage_ps,9.96414246376137
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_metric_helper_2,task_available,63803
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_metric_helper_2,task_count,24
db_inst_pga_alloc_11g,2025-12-25T14:45:29.338+05:30,mitestdb,oracle_database,db_inst_pga_alloc,total_pga_allocated,1217.9
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,task_id,63803
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,finding_id,1
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,rec_type,Uncategorized
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,rec_count,
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,impact_pct,80.83
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,message,Contention for latches related to the shared pool was consuming significant database time.
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,start_time,2025-12-25 13:30:47
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,end_time,2025-12-25 14:30:08
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,finding_count,24
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,finding_name,Shared Pool Latches
latest_hdm_findings_coll_item,2025-12-25T14:48:39.300+05:30,mitestdb,oracle_database,latest_hdm_findings,active_sessions,1
module_metrics,2025-12-25T14:45:31.568+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_module,session.active,0
MDS_PARTITION_ROLLUP,2025-12-25T14:48:43.671+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/mds-owsm,metadata_repository,MDS_PARTITION_ROLLUP,repository,mds-owsm
MDS_PARTITION_ROLLUP,2025-12-25T14:48:43.671+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/mds-owsm,metadata_repository,MDS_PARTITION_ROLLUP,name,owsm
MDS_PARTITION_ROLLUP,2025-12-25T14:48:43.671+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/mds-owsm,metadata_repository,MDS_PARTITION_ROLLUP,readDocument.throughput,0.0
MDS_PARTITION_ROLLUP,2025-12-25T14:48:43.671+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/mds-owsm,metadata_repository,MDS_PARTITION_ROLLUP,readDocument.time,0.0
MDS_PARTITION_ROLLUP,2025-12-25T14:48:43.671+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/mds-owsm,metadata_repository,MDS_PARTITION_ROLLUP,writeDocument.throughput,0.0
MDS_PARTITION_ROLLUP,2025-12-25T14:48:43.671+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/mds-owsm,metadata_repository,MDS_PARTITION_ROLLUP,writeDocument.time,0.0
deployment_module_metrics,2025-12-25T14:45:31.576+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_module,webModuleName,opss-rest.war
deployment_module_metrics,2025-12-25T14:45:31.576+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_module,session.active,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,Name,oracle.wls.internal.wsm.cache.local.nonce
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,Service,"""oracle.wls.internal.wsm:LocalCache"""
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,Tier,back
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,TotalPuts,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,TotalPutsDelta,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,TotalPutsMillisDelta,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,TotalGets,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,TotalGetsDelta,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,TotalGetsMillisDelta,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,CacheHits,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,CacheHitsDelta,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,CacheHitsMillisDelta,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,CacheMisses,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,CacheMissesDelta,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,CacheMissesMillisDelta,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,StoreWrites,
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,StoreWritesDelta,
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,StoreWriteMillisDelta,
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,StoreReads,
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,StoreReadsDelta,
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,StoreReadMillisDelta,
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,StoreFailuresDelta,
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,QueueSize,
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,CachePrunes,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,CachePrunesDelta,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,CachePrunesMillisDelta,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,HitProbability,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,DeltaHitGetsRatio,
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,AverageGetMillis,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,AverageHitMillis,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,AverageMissMillis,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,AveragePutMillis,0
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,StoreAverageReadMillis,
COH_CACHE_CacheUsageColl,2025-12-25T14:48:51.207+05:30,"/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/""oracle.wls.internal.wsm:LocalCache""/oracle.wls.internal.wsm.cache.local.nonce",oracle_coherence_cache,COH_CACHE_CacheUsage,StoreAverageWriteMillis,
deployment_module_metrics,2025-12-25T14:45:31.576+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_app_module,session.active,0
COH_NODE_MemoryColl,2025-12-25T14:48:54.531+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/EMGC_ADMINSERVER/midev2server,oracle_coherence_node,COH_NODE_HeapMemory,HeapMemoryInit,268435456
COH_NODE_MemoryColl,2025-12-25T14:48:54.531+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/EMGC_ADMINSERVER/midev2server,oracle_coherence_node,COH_NODE_HeapMemory,HeapMemoryMax,1037959168
COH_NODE_MemoryColl,2025-12-25T14:48:54.531+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/EMGC_ADMINSERVER/midev2server,oracle_coherence_node,COH_NODE_HeapMemory,HeapMemoryUsed,321118608
COH_NODE_MemoryColl,2025-12-25T14:48:54.531+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/EMGC_ADMINSERVER/midev2server,oracle_coherence_node,COH_NODE_HeapMemory,HeapMemoryCommitted,1037959168
Response,2025-12-25T14:45:32.213+05:30,EM Management Beacon,oracle_beacon,Response,Status,1
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,DatalinkName,eno1
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,InOctets,1241513011978
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,InPackets,1083599434
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,InDrops,468
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,InDropOctets,
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,InBcasts,
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,InBcastOctets,
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,InMcasts,8272074
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,InMcastOctets,
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,InErrors,77
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,OutOctets,203443959901
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,OutPackets,754547214
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,OutDrops,0
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,OutDropOctets,
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,OutBcasts,
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,OutBcastOctets,
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,OutMcasts,8272074
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,OutMcastOctets,
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,OutErrors,0
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,Collisions,0
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,State,up
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,Status,up
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,InOctetsRate,24362.925
oracle_si_net_dl_perf,2025-12-25T14:49:00.745+05:30,midev2server,host,NetworkDataLinkPerformance,OutOctetsRate,14136.82
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,transaction_name,EM Console Service Test
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,beacon_name,EM Management Beacon
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,timing,50
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,status,1
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,status_description,
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,dns_time,0
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,connect_time,13
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,redirect_time,28
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,first_byte_time,9
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,html_time,0
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,content_time,0
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,total_response_time,50
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,rate,157.5
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,max_response_time,50
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,avg_response_time,50
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,avg_connect_time,13
E2968DF875FCE0A34BFA0F64326013846A3A159D0BB320C50B7926E0671A1A98,2025-12-25T14:45:32.213+05:30,EM Console Service,oracle_em_service,http_response,avg_first_byte_time,9
servlet_jsp_metrics,2025-12-25T14:49:01.318+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_servlet_jsp,service.time,0
servlet_jsp_metrics,2025-12-25T14:49:01.318+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_servlet_jsp,service.throughput,0
servlet_jsp_metrics,2025-12-25T14:49:01.318+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_servlet_jsp,reload.throughput,0
scn_growth_collection,2025-12-25T14:45:33.314+05:30,mitestdb,oracle_database,scn_growth_statistics,current_scn,2201492374
scn_growth_collection,2025-12-25T14:45:33.314+05:30,mitestdb,oracle_database,scn_growth_statistics,scn_health,6597.916712962962962962962962962962962963
scn_growth_collection,2025-12-25T14:45:33.314+05:30,mitestdb,oracle_database,scn_growth_statistics,scn_max_rate,16384
scn_growth_collection,2025-12-25T14:45:33.314+05:30,mitestdb,oracle_database,scn_growth_statistics,scn_total_growth,38.08
scn_growth_collection,2025-12-25T14:45:33.314+05:30,mitestdb,oracle_database,scn_growth_statistics,cur_scn_compat,3
scn_growth_collection,2025-12-25T14:45:33.314+05:30,mitestdb,oracle_database,scn_growth_statistics,max_scn_compat,3
problemTbsp_10i_Loc,2025-12-25T14:46:15.707+05:30,mitestdb_PDB,oracle_pdb,problemTbsp,name,MGMT_AD4J_TS
problemTbsp_10i_Loc,2025-12-25T14:46:15.707+05:30,mitestdb_PDB,oracle_pdb,problemTbsp,pctUsed,0
